"productkey","orderdatekey","customerkey","totalproductcost","salesamount"
485,"20221007",14889,"? 8.22","21.98"
478,"20221007",13598,"? 3.74","9.99"
477,"20221007",13598,"? 1.87","4.99"
214,"20221007",13598,"? 13.09","34.99"
222,"20221007",12274,"? 13.09","34.99"
363,"20221007",16871,"? 1,251.98","2294.99"
485,"20221007",16871,"? 8.22","21.98"
355,"20221007",16818,"? 1,265.62","2319.99"
485,"20221007",16818,"? 8.22","21.98"
477,"20221007",16818,"? 1.87","4.99"
478,"20221007",16818,"? 3.74","9.99"
222,"20221007",16818,"? 13.09","34.99"
363,"20221007",16095,"? 1,251.98","2294.99"
537,"20221007",16095,"? 13.09","35.00"
353,"20221007",15170,"? 1,265.62","2319.99"
386,"20221007",26740,"? 713.08","1120.49"
222,"20221007",26740,"? 13.09","34.99"
584,"20221007",24257,"? 343.65","539.99"
477,"20221007",24257,"? 1.87","4.99"
479,"20221007",24257,"? 3.36","8.99"
222,"20221007",24257,"? 13.09","34.99"
378,"20221007",21885,"? 1,554.95","2443.35"
479,"20221007",21885,"? 3.36","8.99"
484,"20221007",21885,"? 2.97","7.95"
562,"20221007",27295,"? 1,481.94","2384.07"
225,"20221007",27295,"? 6.92","8.99"
606,"20221007",23742,"? 343.65","539.99"
538,"20221007",23742,"? 8.04","21.49"
490,"20221007",23742,"? 41.57","53.99"
604,"20221007",27406,"? 343.65","539.99"
222,"20221007",27406,"? 13.09","34.99"
584,"20221007",23478,"? 343.65","539.99"
479,"20221007",23478,"? 3.36","8.99"
477,"20221007",23478,"? 1.87","4.99"
217,"20221007",23478,"? 13.09","34.99"
605,"20221007",26692,"? 343.65","539.99"
538,"20221007",26692,"? 8.04","21.49"
529,"20221007",26692,"? 1.49","3.99"
480,"20221007",26692,"? 0.86","2.29"
386,"20221007",21584,"? 713.08","1120.49"
222,"20221007",21584,"? 13.09","34.99"
582,"20221007",18361,"? 1,082.51","1700.99"
231,"20221007",18361,"? 38.49","49.99"
583,"20221007",18414,"? 1,082.51","1700.99"
217,"20221007",18414,"? 13.09","34.99"
465,"20221007",18414,"? 9.16","24.49"
581,"20221007",21268,"? 1,082.51","1700.99"
539,"20221007",21268,"? 9.35","24.99"
580,"20221007",18234,"? 1,082.51","1700.99"
491,"20221007",18234,"? 41.57","53.99"
604,"20221007",28370,"? 343.65","539.99"
479,"20221007",28370,"? 3.36","8.99"
477,"20221007",28370,"? 1.87","4.99"
222,"20221007",28370,"? 13.09","34.99"
234,"20221007",28370,"? 38.49","49.99"
606,"20221007",13264,"? 343.65","539.99"
564,"20221007",26818,"? 1,481.94","2384.07"
479,"20221007",26818,"? 3.36","8.99"
477,"20221007",26818,"? 1.87","4.99"
225,"20221007",26818,"? 6.92","8.99"
574,"20221007",15678,"? 1,481.94","2384.07"
479,"20221007",15678,"? 3.36","8.99"
477,"20221007",15678,"? 1.87","4.99"
225,"20221007",15678,"? 6.92","8.99"
489,"20221007",15678,"? 41.57","53.99"
563,"20221007",12124,"? 1,481.94","2384.07"
479,"20221007",12124,"? 3.36","8.99"
477,"20221007",12124,"? 1.87","4.99"
569,"20221007",11028,"? 461.44","742.35"
583,"20221007",18038,"? 1,082.51","1700.99"
214,"20221007",18038,"? 13.09","34.99"
582,"20221007",18046,"? 1,082.51","1700.99"
222,"20221007",18046,"? 13.09","34.99"
573,"20221007",12702,"? 1,481.94","2384.07"
530,"20221007",12702,"? 1.87","4.99"
541,"20221007",12702,"? 10.84","28.99"
487,"20221007",12702,"? 20.57","54.99"
528,"20221008",11068,"? 1.87","4.99"
535,"20221008",11068,"? 9.35","24.99"
485,"20221008",11068,"? 8.22","21.98"
484,"20221008",11068,"? 2.97","7.95"
485,"20221008",16341,"? 8.22","21.98"
214,"20221008",16341,"? 13.09","34.99"
528,"20221008",21224,"? 1.87","4.99"
537,"20221008",21224,"? 13.09","35.00"
480,"20221008",21224,"? 0.86","2.29"
528,"20221008",12036,"? 1.87","4.99"
222,"20221008",12036,"? 13.09","34.99"
477,"20221008",28305,"? 1.87","4.99"
467,"20221008",28305,"? 9.16","24.49"
528,"20221008",25227,"? 1.87","4.99"
217,"20221008",25227,"? 13.09","34.99"
478,"20221008",25009,"? 3.74","9.99"
477,"20221008",25009,"? 1.87","4.99"
214,"20221008",13136,"? 13.09","34.99"
487,"20221008",17495,"? 20.57","54.99"
484,"20221008",17495,"? 2.97","7.95"
361,"20221008",17983,"? 1,251.98","2294.99"
537,"20221008",17983,"? 13.09","35.00"
528,"20221008",17983,"? 1.87","4.99"
222,"20221008",17983,"? 13.09","34.99"
225,"20221008",17983,"? 6.92","8.99"
355,"20221008",12613,"? 1,265.62","2319.99"
485,"20221008",12613,"? 8.22","21.98"
473,"20221008",12613,"? 23.75","63.50"
361,"20221008",14165,"? 1,251.98","2294.99"
537,"20221008",14165,"? 13.09","35.00"
480,"20221008",14165,"? 0.86","2.29"
372,"20221008",22664,"? 1,554.95","2443.35"
479,"20221008",22664,"? 3.36","8.99"
477,"20221008",22664,"? 1.87","4.99"
488,"20221008",22664,"? 41.57","53.99"
374,"20221008",24066,"? 1,554.95","2443.35"
540,"20221008",24066,"? 12.19","32.60"
529,"20221008",24066,"? 1.49","3.99"
214,"20221008",24066,"? 13.09","34.99"
529,"20221008",15826,"? 1.49","3.99"
480,"20221008",15826,"? 0.86","2.29"
480,"20221008",11205,"? 0.86","2.29"
541,"20221008",26778,"? 10.84","28.99"
530,"20221008",26778,"? 1.87","4.99"
535,"20221008",26477,"? 9.35","24.99"
465,"20221008",26477,"? 9.16","24.49"
528,"20221008",26453,"? 1.87","4.99"
535,"20221008",26453,"? 9.35","24.99"
478,"20221008",26453,"? 3.74","9.99"
225,"20221008",26453,"? 6.92","8.99"
477,"20221008",26453,"? 1.87","4.99"
535,"20221008",25357,"? 9.35","24.99"
480,"20221008",25357,"? 0.86","2.29"
483,"20221008",25357,"? 44.88","120.00"
535,"20221008",24750,"? 9.35","24.99"
528,"20221008",24750,"? 1.87","4.99"
540,"20221008",15864,"? 12.19","32.60"
529,"20221008",15864,"? 1.49","3.99"
222,"20221008",15864,"? 13.09","34.99"
536,"20221008",22084,"? 11.22","29.99"
528,"20221008",22084,"? 1.87","4.99"
214,"20221008",22084,"? 13.09","34.99"
536,"20221008",22157,"? 11.22","29.99"
480,"20221008",22157,"? 0.86","2.29"
476,"20221008",12532,"? 26.18","69.99"
463,"20221008",12532,"? 9.16","24.49"
474,"20221008",27282,"? 26.18","69.99"
528,"20221008",15370,"? 1.87","4.99"
480,"20221008",15370,"? 0.86","2.29"
535,"20221008",17702,"? 9.35","24.99"
480,"20221008",17702,"? 0.86","2.29"
539,"20221008",17084,"? 9.35","24.99"
529,"20221008",17084,"? 1.49","3.99"
480,"20221008",17084,"? 0.86","2.29"
540,"20221008",14197,"? 12.19","32.60"
237,"20221008",14197,"? 38.49","49.99"
467,"20221008",14197,"? 9.16","24.49"
536,"20221008",14864,"? 11.22","29.99"
528,"20221008",14864,"? 1.87","4.99"
214,"20221008",14864,"? 13.09","34.99"
529,"20221008",23229,"? 1.49","3.99"
463,"20221008",23229,"? 9.16","24.49"
529,"20221008",27151,"? 1.49","3.99"
480,"20221008",27151,"? 0.86","2.29"
538,"20221008",27160,"? 8.04","21.49"
480,"20221008",27160,"? 0.86","2.29"
484,"20221008",27160,"? 2.97","7.95"
538,"20221008",29444,"? 8.04","21.49"
529,"20221008",29444,"? 1.49","3.99"
530,"20221008",24070,"? 1.87","4.99"
541,"20221008",24070,"? 10.84","28.99"
480,"20221008",24070,"? 0.86","2.29"
541,"20221008",24076,"? 10.84","28.99"
530,"20221008",24076,"? 1.87","4.99"
225,"20221008",24076,"? 6.92","8.99"
214,"20221008",24076,"? 13.09","34.99"
537,"20221008",14611,"? 13.09","35.00"
528,"20221008",14611,"? 1.87","4.99"
537,"20221008",11961,"? 13.09","35.00"
480,"20221008",11961,"? 0.86","2.29"
485,"20221008",13196,"? 8.22","21.98"
217,"20221008",13196,"? 13.09","34.99"
372,"20221008",16782,"? 1,554.95","2443.35"
540,"20221008",16782,"? 12.19","32.60"
529,"20221008",16782,"? 1.49","3.99"
480,"20221008",16782,"? 0.86","2.29"
570,"20221008",20912,"? 461.44","742.35"
217,"20221008",20912,"? 13.09","34.99"
566,"20221008",12619,"? 461.44","742.35"
541,"20221008",12619,"? 10.84","28.99"
530,"20221008",12619,"? 1.87","4.99"
487,"20221008",12619,"? 20.57","54.99"
560,"20221008",19420,"? 755.15","1214.85"
214,"20221008",19420,"? 13.09","34.99"
225,"20221008",19420,"? 6.92","8.99"
361,"20221008",15192,"? 1,251.98","2294.99"
528,"20221008",15192,"? 1.87","4.99"
537,"20221008",15192,"? 13.09","35.00"
359,"20221008",15143,"? 1,251.98","2294.99"
363,"20221008",15144,"? 1,251.98","2294.99"
584,"20221008",25011,"? 343.65","539.99"
479,"20221008",25011,"? 3.36","8.99"
477,"20221008",25011,"? 1.87","4.99"
222,"20221008",25011,"? 13.09","34.99"
606,"20221008",25021,"? 343.65","539.99"
479,"20221008",25021,"? 3.36","8.99"
477,"20221008",25021,"? 1.87","4.99"
605,"20221008",27722,"? 343.65","539.99"
479,"20221008",27722,"? 3.36","8.99"
477,"20221008",27722,"? 1.87","4.99"
480,"20221008",27722,"? 0.86","2.29"
484,"20221008",27722,"? 2.97","7.95"
372,"20221008",21944,"? 1,554.95","2443.35"
222,"20221008",21944,"? 13.09","34.99"
488,"20221008",21944,"? 41.57","53.99"
573,"20221008",24797,"? 1,481.94","2384.07"
479,"20221008",24797,"? 3.36","8.99"
576,"20221008",27447,"? 1,481.94","2384.07"
214,"20221008",27447,"? 13.09","34.99"
606,"20221008",23733,"? 343.65","539.99"
538,"20221008",23733,"? 8.04","21.49"
529,"20221008",23733,"? 1.49","3.99"
480,"20221008",23733,"? 0.86","2.29"
606,"20221008",23341,"? 343.65","539.99"
538,"20221008",23341,"? 8.04","21.49"
605,"20221008",23342,"? 343.65","539.99"
479,"20221008",23342,"? 3.36","8.99"
477,"20221008",23342,"? 1.87","4.99"
480,"20221008",23342,"? 0.86","2.29"
606,"20221008",27014,"? 343.65","539.99"
217,"20221008",27014,"? 13.09","34.99"
605,"20221008",17125,"? 343.65","539.99"
390,"20221008",28563,"? 713.08","1120.49"
477,"20221008",28563,"? 1.87","4.99"
479,"20221008",28563,"? 3.36","8.99"
471,"20221008",28563,"? 23.75","63.50"
382,"20221008",24697,"? 713.08","1120.49"
228,"20221008",24697,"? 38.49","49.99"
384,"20221008",25454,"? 713.08","1120.49"
217,"20221008",25454,"? 13.09","34.99"
384,"20221008",24115,"? 713.08","1120.49"
225,"20221008",24115,"? 6.92","8.99"
217,"20221008",24115,"? 13.09","34.99"
561,"20221008",15637,"? 1,481.94","2384.07"
217,"20221008",15637,"? 13.09","34.99"
575,"20221008",11603,"? 1,481.94","2384.07"
479,"20221008",11603,"? 3.36","8.99"
477,"20221008",11603,"? 1.87","4.99"
574,"20221008",12994,"? 1,481.94","2384.07"
222,"20221008",12994,"? 13.09","34.99"
529,"20221009",11184,"? 1.49","3.99"
480,"20221009",11184,"? 0.86","2.29"
536,"20221009",18305,"? 11.22","29.99"
528,"20221009",18305,"? 1.87","4.99"
222,"20221009",18305,"? 13.09","34.99"
488,"20221009",18305,"? 41.57","53.99"
537,"20221009",19666,"? 13.09","35.00"
538,"20221009",18796,"? 8.04","21.49"
480,"20221009",18796,"? 0.86","2.29"
529,"20221009",11763,"? 1.49","3.99"
480,"20221009",11763,"? 0.86","2.29"
484,"20221009",11763,"? 2.97","7.95"
478,"20221009",24253,"? 3.74","9.99"
541,"20221009",13008,"? 10.84","28.99"
530,"20221009",13008,"? 1.87","4.99"
480,"20221009",13008,"? 0.86","2.29"
363,"20221009",19904,"? 1,251.98","2294.99"
485,"20221009",19904,"? 8.22","21.98"
480,"20221009",19904,"? 0.86","2.29"
541,"20221009",26715,"? 10.84","28.99"
530,"20221009",26715,"? 1.87","4.99"
222,"20221009",26715,"? 13.09","34.99"
535,"20221009",11142,"? 9.35","24.99"
528,"20221009",11142,"? 1.87","4.99"
222,"20221009",11142,"? 13.09","34.99"
541,"20221009",26256,"? 10.84","28.99"
530,"20221009",26256,"? 1.87","4.99"
222,"20221009",26256,"? 13.09","34.99"
463,"20221009",26256,"? 9.16","24.49"
540,"20221009",25836,"? 12.19","32.60"
480,"20221009",25836,"? 0.86","2.29"
528,"20221009",22763,"? 1.87","4.99"
536,"20221009",22763,"? 11.22","29.99"
217,"20221009",22763,"? 13.09","34.99"
477,"20221009",18328,"? 1.87","4.99"
480,"20221009",18328,"? 0.86","2.29"
477,"20221009",17520,"? 1.87","4.99"
477,"20221009",24744,"? 1.87","4.99"
528,"20221009",15950,"? 1.87","4.99"
480,"20221009",15950,"? 0.86","2.29"
528,"20221009",14628,"? 1.87","4.99"
528,"20221009",14488,"? 1.87","4.99"
487,"20221009",14488,"? 20.57","54.99"
484,"20221009",14488,"? 2.97","7.95"
485,"20221009",22079,"? 8.22","21.98"
480,"20221009",22079,"? 0.86","2.29"
539,"20221009",16202,"? 9.35","24.99"
529,"20221009",16202,"? 1.49","3.99"
480,"20221009",16202,"? 0.86","2.29"
537,"20221009",15714,"? 13.09","35.00"
528,"20221009",15714,"? 1.87","4.99"
217,"20221009",15714,"? 13.09","34.99"
225,"20221009",15714,"? 6.92","8.99"
535,"20221009",17763,"? 9.35","24.99"
489,"20221009",12134,"? 41.57","53.99"
225,"20221009",12134,"? 6.92","8.99"
491,"20221009",26368,"? 41.57","53.99"
477,"20221009",23945,"? 1.87","4.99"
538,"20221009",24856,"? 8.04","21.49"
529,"20221009",24856,"? 1.49","3.99"
480,"20221009",24856,"? 0.86","2.29"
538,"20221009",12476,"? 8.04","21.49"
480,"20221009",12476,"? 0.86","2.29"
541,"20221009",27312,"? 10.84","28.99"
530,"20221009",27312,"? 1.87","4.99"
485,"20221009",13242,"? 8.22","21.98"
222,"20221009",13242,"? 13.09","34.99"
225,"20221009",12664,"? 6.92","8.99"
587,"20221009",14895,"? 419.78","769.49"
222,"20221009",14895,"? 13.09","34.99"
588,"20221009",15016,"? 419.78","769.49"
536,"20221009",15016,"? 11.22","29.99"
363,"20221009",16653,"? 1,251.98","2294.99"
537,"20221009",16653,"? 13.09","35.00"
528,"20221009",16653,"? 1.87","4.99"
485,"20221009",16653,"? 8.22","21.98"
487,"20221009",16653,"? 20.57","54.99"
573,"20221009",26230,"? 1,481.94","2384.07"
477,"20221009",26230,"? 1.87","4.99"
479,"20221009",26230,"? 3.36","8.99"
361,"20221009",15223,"? 1,251.98","2294.99"
384,"20221009",26746,"? 713.08","1120.49"
222,"20221009",26746,"? 13.09","34.99"
225,"20221009",26746,"? 6.92","8.99"
489,"20221009",26746,"? 41.57","53.99"
604,"20221009",29297,"? 343.65","539.99"
477,"20221009",29297,"? 1.87","4.99"
479,"20221009",29297,"? 3.36","8.99"
217,"20221009",29297,"? 13.09","34.99"
463,"20221009",29297,"? 9.16","24.49"
584,"20221009",25567,"? 343.65","539.99"
376,"20221009",21899,"? 1,554.95","2443.35"
540,"20221009",21899,"? 12.19","32.60"
529,"20221009",21899,"? 1.49","3.99"
480,"20221009",21899,"? 0.86","2.29"
590,"20221009",11372,"? 419.78","769.49"
476,"20221009",11372,"? 26.18","69.99"
561,"20221009",27104,"? 1,481.94","2384.07"
222,"20221009",27104,"? 13.09","34.99"
567,"20221009",29265,"? 461.44","742.35"
604,"20221009",23453,"? 343.65","539.99"
479,"20221009",23453,"? 3.36","8.99"
477,"20221009",23453,"? 1.87","4.99"
463,"20221009",23453,"? 9.16","24.49"
491,"20221009",23453,"? 41.57","53.99"
604,"20221009",23359,"? 343.65","539.99"
606,"20221009",19206,"? 343.65","539.99"
479,"20221009",19206,"? 3.36","8.99"
477,"20221009",19206,"? 1.87","4.99"
386,"20221009",21484,"? 713.08","1120.49"
384,"20221009",21282,"? 713.08","1120.49"
388,"20221009",21424,"? 713.08","1120.49"
234,"20221009",21424,"? 38.49","49.99"
582,"20221009",18543,"? 1,082.51","1700.99"
222,"20221009",18543,"? 13.09","34.99"
583,"20221009",23592,"? 1,082.51","1700.99"
584,"20221009",23231,"? 343.65","539.99"
479,"20221009",23231,"? 3.36","8.99"
477,"20221009",23231,"? 1.87","4.99"
222,"20221009",23231,"? 13.09","34.99"
225,"20221009",23231,"? 6.92","8.99"
584,"20221009",24214,"? 343.65","539.99"
214,"20221009",24214,"? 13.09","34.99"
225,"20221009",24214,"? 6.92","8.99"
605,"20221009",14160,"? 343.65","539.99"
529,"20221009",14160,"? 1.49","3.99"
538,"20221009",14160,"? 8.04","21.49"
486,"20221009",14160,"? 59.47","159.00"
574,"20221009",11421,"? 1,481.94","2384.07"
586,"20221009",29463,"? 461.44","742.35"
479,"20221009",29463,"? 3.36","8.99"
573,"20221009",12685,"? 1,481.94","2384.07"
490,"20221009",12685,"? 41.57","53.99"
563,"20221009",12694,"? 1,481.94","2384.07"
562,"20221009",13001,"? 1,481.94","2384.07"
541,"20221009",13001,"? 10.84","28.99"
530,"20221009",13001,"? 1.87","4.99"
588,"20221010",17277,"? 419.78","769.49"
476,"20221010",17277,"? 26.18","69.99"
225,"20221010",17277,"? 6.92","8.99"
237,"20221010",12087,"? 38.49","49.99"
214,"20221010",11223,"? 13.09","34.99"
528,"20221010",12704,"? 1.87","4.99"
535,"20221010",12704,"? 9.35","24.99"
537,"20221010",21170,"? 13.09","35.00"
528,"20221010",21170,"? 1.87","4.99"
222,"20221010",21170,"? 13.09","34.99"
477,"20221010",19753,"? 1.87","4.99"
490,"20221010",18720,"? 41.57","53.99"
587,"20221010",16410,"? 419.78","769.49"
485,"20221010",16410,"? 8.22","21.98"
484,"20221010",16410,"? 2.97","7.95"
357,"20221010",12747,"? 1,265.62","2319.99"
478,"20221010",12747,"? 3.74","9.99"
477,"20221010",12747,"? 1.87","4.99"
353,"20221010",17825,"? 1,265.62","2319.99"
485,"20221010",17825,"? 8.22","21.98"
231,"20221010",17825,"? 38.49","49.99"
481,"20221010",17825,"? 3.36","8.99"
353,"20221010",19036,"? 1,265.62","2319.99"
355,"20221010",19041,"? 1,265.62","2319.99"
537,"20221010",19041,"? 13.09","35.00"
214,"20221010",19041,"? 13.09","34.99"
594,"20221010",17990,"? 308.22","564.99"
485,"20221010",17990,"? 8.22","21.98"
478,"20221010",17990,"? 3.74","9.99"
583,"20221010",25751,"? 1,082.51","1700.99"
225,"20221010",25751,"? 6.92","8.99"
234,"20221010",25751,"? 38.49","49.99"
225,"20221010",11726,"? 6.92","8.99"
491,"20221010",11726,"? 41.57","53.99"
530,"20221010",11502,"? 1.87","4.99"
480,"20221010",11502,"? 0.86","2.29"
480,"20221010",28016,"? 0.86","2.29"
538,"20221010",28050,"? 8.04","21.49"
535,"20221010",11845,"? 9.35","24.99"
528,"20221010",11845,"? 1.87","4.99"
222,"20221010",11845,"? 13.09","34.99"
541,"20221010",26709,"? 10.84","28.99"
530,"20221010",26709,"? 1.87","4.99"
222,"20221010",26709,"? 13.09","34.99"
529,"20221010",15468,"? 1.49","3.99"
540,"20221010",15468,"? 12.19","32.60"
480,"20221010",15468,"? 0.86","2.29"
486,"20221010",15468,"? 59.47","159.00"
471,"20221010",15468,"? 23.75","63.50"
540,"20221010",24634,"? 12.19","32.60"
529,"20221010",24634,"? 1.49","3.99"
222,"20221010",24634,"? 13.09","34.99"
228,"20221010",24634,"? 38.49","49.99"
482,"20221010",24634,"? 3.36","8.99"
536,"20221010",12936,"? 11.22","29.99"
480,"20221010",12936,"? 0.86","2.29"
536,"20221010",23497,"? 11.22","29.99"
536,"20221010",18054,"? 11.22","29.99"
528,"20221010",18054,"? 1.87","4.99"
217,"20221010",18054,"? 13.09","34.99"
476,"20221010",11530,"? 26.18","69.99"
475,"20221010",20123,"? 26.18","69.99"
225,"20221010",20123,"? 6.92","8.99"
488,"20221010",20123,"? 41.57","53.99"
475,"20221010",18861,"? 26.18","69.99"
471,"20221010",18861,"? 23.75","63.50"
477,"20221010",11330,"? 1.87","4.99"
477,"20221010",16904,"? 1.87","4.99"
528,"20221010",15814,"? 1.87","4.99"
222,"20221010",15814,"? 13.09","34.99"
489,"20221010",15814,"? 41.57","53.99"
528,"20221010",16325,"? 1.87","4.99"
528,"20221010",18162,"? 1.87","4.99"
480,"20221010",18162,"? 0.86","2.29"
537,"20221010",14710,"? 13.09","35.00"
528,"20221010",14710,"? 1.87","4.99"
473,"20221010",26906,"? 23.75","63.50"
529,"20221010",26906,"? 1.49","3.99"
538,"20221010",25797,"? 8.04","21.49"
538,"20221010",25684,"? 8.04","21.49"
480,"20221010",25684,"? 0.86","2.29"
541,"20221010",13604,"? 10.84","28.99"
530,"20221010",13604,"? 1.87","4.99"
479,"20221010",13604,"? 3.36","8.99"
477,"20221010",13604,"? 1.87","4.99"
214,"20221010",13604,"? 13.09","34.99"
231,"20221010",13604,"? 38.49","49.99"
530,"20221010",25517,"? 1.87","4.99"
222,"20221010",25517,"? 13.09","34.99"
485,"20221010",13244,"? 8.22","21.98"
222,"20221010",13244,"? 13.09","34.99"
467,"20221010",13244,"? 9.16","24.49"
355,"20221010",18389,"? 1,265.62","2319.99"
485,"20221010",18389,"? 8.22","21.98"
222,"20221010",18389,"? 13.09","34.99"
463,"20221010",18389,"? 9.16","24.49"
361,"20221010",16839,"? 1,251.98","2294.99"
587,"20221010",15283,"? 419.78","769.49"
485,"20221010",15283,"? 8.22","21.98"
237,"20221010",15283,"? 38.49","49.99"
467,"20221010",15283,"? 9.16","24.49"
355,"20221010",16645,"? 1,265.62","2319.99"
537,"20221010",16645,"? 13.09","35.00"
480,"20221010",16645,"? 0.86","2.29"
359,"20221010",12915,"? 1,251.98","2294.99"
478,"20221010",12915,"? 3.74","9.99"
477,"20221010",12915,"? 1.87","4.99"
484,"20221010",12915,"? 2.97","7.95"
575,"20221010",12131,"? 1,481.94","2384.07"
222,"20221010",12131,"? 13.09","34.99"
234,"20221010",12131,"? 38.49","49.99"
584,"20221010",24270,"? 343.65","539.99"
479,"20221010",24270,"? 3.36","8.99"
477,"20221010",24270,"? 1.87","4.99"
487,"20221010",24270,"? 20.57","54.99"
490,"20221010",24270,"? 41.57","53.99"
584,"20221010",27710,"? 343.65","539.99"
538,"20221010",27710,"? 8.04","21.49"
480,"20221010",27710,"? 0.86","2.29"
595,"20221010",12583,"? 308.22","564.99"
478,"20221010",12583,"? 3.74","9.99"
